%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627477777260534434,2087,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777293985796,2088,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777328732433,2089,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777360512924,2090,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777393770895,2091,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777427147541,2092,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777460818710,2093,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777493851420,2094,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777527053315,2095,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777560409147,2096,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777593743930,2097,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777627229897,2098,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777660761780,2099,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777693999452,2100,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777727103670,2101,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777760702035,2102,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777793756866,2103,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777827087129,2104,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777860956787,2105,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777896813702,2106,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777927971431,2107,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777960462530,2108,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477777993972558,2109,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778027322443,2110,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778061246725,2111,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778093956152,2112,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778128024987,2113,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778160418201,2114,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778194264254,2115,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778227369419,2116,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778260456809,2117,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778293910394,2118,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778327178402,2119,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778360315875,2120,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778393718106,2121,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778427351233,2122,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778463520503,2123,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778493871370,2124,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778527392272,2125,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778562914096,2126,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778593907158,2127,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778627491897,2128,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778661416077,2129,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778694165828,2130,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778727244990,2131,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778761039136,2132,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778794409188,2133,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778827234054,2134,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778860669381,2135,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778894815939,2136,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778927007593,2137,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778960558133,2138,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477778994408865,2139,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779027516342,2140,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779060517893,2141,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779093750144,2142,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779127334093,2143,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779160504275,2144,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779194500203,2145,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779227920533,2146,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779260936751,2147,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779293925082,2148,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779327144942,2149,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779360570977,2150,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779393835695,2151,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779427548402,2152,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779460423246,2153,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779493910675,2154,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779527491036,2155,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779560382307,2156,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779594694096,2157,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779627823216,2158,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779660814191,2159,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779693824349,2160,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779728180448,2161,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779760418719,2162,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779793823209,2163,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779827321649,2164,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779860392148,2165,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779893939439,2166,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779927193830,2167,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779960505128,2168,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477779994313648,2169,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780027619906,2170,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780060597508,2171,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780093888961,2172,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780127367414,2173,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780160407931,2174,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780193707023,2175,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780227749344,2176,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780260784023,2177,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780293956762,2178,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780327236700,2179,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780360455915,2180,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780393756070,2181,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780427667118,2182,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780460477399,2183,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780494700061,2184,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780527581550,2185,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780563989183,2186,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780594101855,2187,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780627197399,2188,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780662171933,2189,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780695415489,2190,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780727107955,2191,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780761448908,2192,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780794391402,2193,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780827703561,2194,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780860522533,2195,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780893864910,2196,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780927730813,2197,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780960671892,2198,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477780995278625,2199,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781027743507,2200,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781061382210,2201,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781094014134,2202,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781127455917,2203,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781160903148,2204,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781193703979,2205,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781227237150,2206,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781260470230,2207,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781293834693,2208,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781327576723,2209,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781360739321,2210,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781394231145,2211,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781428136539,2212,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781460621563,2213,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781493872441,2214,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781527166600,2215,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781562320139,2216,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781596698834,2217,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781627260231,2218,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781660562835,2219,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781693919460,2220,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781727271868,2221,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781760604217,2222,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781794175328,2223,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781827959263,2224,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781861154018,2225,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781894338903,2226,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781927440522,2227,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781961075502,2228,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477781994173792,2229,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782027396887,2230,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782060938193,2231,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782094287021,2232,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782128290174,2233,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782161126626,2234,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782195077408,2235,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782227154931,2236,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782260662930,2237,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782294194673,2238,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782327342881,2239,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782360447893,2240,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782393891480,2241,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782427464566,2242,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782460649233,2243,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782494369475,2244,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782527861205,2245,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782560662874,2246,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782593950523,2247,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782627299346,2248,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782660345151,2249,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782694363190,2250,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782727592563,2251,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782760590056,2252,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782793952820,2253,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782827252695,2254,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782860383994,2255,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782893874669,2256,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782927446796,2257,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782960861834,2258,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477782993730361,2259,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783027058994,2260,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783060599893,2261,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783093988070,2262,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783127651699,2263,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783161224739,2264,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783194151385,2265,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783227489862,2266,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783260591086,2267,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783295414112,2268,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783327135446,2269,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783360408679,2270,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783393936100,2271,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783427393497,2272,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783460648708,2273,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783493674389,2274,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783527104658,2275,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783561098212,2276,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783593914740,2277,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783627497145,2278,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783661264854,2279,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783694039344,2280,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783727308808,2281,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783760881823,2282,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783793736547,2283,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783827284120,2284,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783861411941,2285,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783893707474,2286,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783927855765,2287,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783960832722,2288,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477783996123596,2289,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784027107838,2290,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784061119890,2291,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784094512607,2292,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784127448575,2293,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784161393754,2294,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784193999313,2295,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784227263081,2296,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784260884516,2297,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784293899087,2298,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784327534618,2299,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784360486627,2300,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784393642489,2301,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784427476147,2302,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784461114497,2303,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784494150723,2304,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784528419641,2305,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784560992218,2306,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784593962692,2307,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784627271416,2308,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784660775932,2309,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784693719786,2310,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784727308373,2311,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784762249046,2312,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784794230769,2313,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784827725959,2314,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784861440100,2315,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784894360877,2316,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784927025778,2317,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784960638819,2318,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477784993775487,2319,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785027073141,2320,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785060663572,2321,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785095584261,2322,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785127047817,2323,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785160617998,2324,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785194517865,2325,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785227248587,2326,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785260548488,2327,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785293876589,2328,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785327464727,2329,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785362329307,2330,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785393742865,2331,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785427854321,2332,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785460922113,2333,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785494047711,2334,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785531100626,2335,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785560698261,2336,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785593770049,2337,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785627312918,2338,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785661474042,2339,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785694154559,2340,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785727688854,2341,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785760443812,2342,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785793859281,2343,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785828746263,2344,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785860351320,2345,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785894111794,2346,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785927953889,2347,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785960813682,2348,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477785994096226,2349,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786029569786,2350,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786061401748,2351,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786093788067,2352,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786128159531,2353,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786162887244,2354,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786194047529,2355,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786227781469,2356,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786261406418,2357,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786293990834,2358,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786327402819,2359,0,,1.0,0.0,0.0,0.0,0.0,0.0
1627477786360628891,2360,0,,1.0,0.0,0.0,0.0,0.0,0.0
