%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627478091828338706,18103,1627478091812232320,base_link,-0.0154892889358,-0.0153990959106,0.97396676129,-0.000365723855793,0.000329382717609,0.000403924146667
1627478091860742681,18104,1627478091845424320,base_link,-0.0154214990011,-0.0154778373589,0.974069589868,0.00190773024224,0.000459135975689,-0.00136605813168
1627478091894038732,18105,1627478091877424320,base_link,-0.0153924570877,-0.0155947206148,0.974241890746,-0.000274450983852,-0.00145783368498,-0.0007032121066
1627478091929473809,18106,1627478091877424320,base_link,-0.0153924570877,-0.0155947206148,0.974241890746,-0.000274450983852,-0.00145783368498,-0.0007032121066
1627478091960971595,18107,1627478091910424320,base_link,-0.0155693353798,-0.0158543494012,0.974442808995,0.00190657284111,-0.000482397619635,0.00290339440107
1627478091993918969,18108,1627478091945424320,base_link,-0.0156602781583,-0.0161046389792,0.974824870861,0.000998629257083,-0.00143144233152,-0.00561141315848
1627478092027553977,18109,1627478091977424320,base_link,-0.0155571197867,-0.0161635940457,0.974987234673,-0.000637328717858,-0.00160335190594,0.000869023613632
1627478092061789242,18110,1627478092042609664,base_link,-0.0157218139793,-0.0164586157856,0.975174857094,0.00125787151046,0.00106695387512,-0.00249751377851
1627478092094003335,18111,1627478092042609664,base_link,-0.0157218139793,-0.0164586157856,0.975174857094,0.00125787151046,0.00106695387512,-0.00249751377851
1627478092127222736,18112,1627478092075609664,base_link,-0.0159203975089,-0.0167249908272,0.97530933721,-0.00185904046521,-0.00049802288413,0.000181332696229
1627478092160596424,18113,1627478092110609664,base_link,-0.0160639554647,-0.0168561429985,0.975648868975,0.00150122260675,-2.87313014269e-07,-0.00148062524386
1627478092194216404,18114,1627478092142609664,base_link,-0.0161850111722,-0.0171849328923,0.975784781298,-0.00148141360842,0.00119854742661,-0.00137974275276
1627478092227279723,18115,1627478092175609664,base_link,-0.016391133018,-0.0173671441442,0.975979809824,-0.00224252301268,0.00103558669798,0.00243337638676
1627478092260600961,18116,1627478092240820096,base_link,-0.0162731496816,-0.0174627842952,0.976270135707,-0.00202575093135,0.000689588021487,-0.00140308123082
1627478092294064452,18117,1627478092274820096,base_link,-0.0164163730688,-0.0176112699633,0.976463141291,0.000154390465468,-0.000621692277491,0.00182454788592
1627478092327257312,18118,1627478092274820096,base_link,-0.0164163730688,-0.0176112699633,0.976463141291,0.000154390465468,-0.000621692277491,0.00182454788592
1627478092360946749,18119,1627478092340035392,base_link,-0.0164277784891,-0.0178097524528,0.976941084697,-0.00096142385155,-0.000895744655281,-0.000917077064514
